vault,user,amount
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x627B63DA1391DEaC116397A09A6EfC644375709E,280000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xFf66a858325ffBE089227ceA34F970b3fc6D1EF9,13000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x6ad15117EB6BFAC2D33885FF050dFd2AC2724aFE,93000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x5476fBb78D2087c7d654Cfc946020481D6dC7F30,45000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xC3fB214533EfAb0a2146EDec8F6ef74D72Fa15fD,1000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x65BA1974eeEFABe08cbf0A51Bb288572459A470F,33000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x6f2Cd514F338Afd602B7B24Be4BB65E5CAdE8287,3500000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x870fE83C9cFD47d463bD20bA826045cdB7dAaaDD,5000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xcD3BdEF98593fA91FAf0db167B13cAE4d8a3b886,19000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x6E967C76A1e93CDF560314C76378bAEE08B73C7e,2141379530943473717
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xd0C7a59e3Ce5a289b553ebF7659F5C3316eCFBB9,178000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xd08496B29F853d0F3D85afD6c0191F1d78Dd7Bd8,5000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x9FC319E0259DE9D57AAb2249e1792AB97Db3A901,1150000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x3e5087fFd51F50eD9Fcc8DceD3B32A7E2E0C3c1f,438428780940395103
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x2d29902616D652881be49393307b8dB782e298Ab,4050000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xbc2E07a461ef6194545c4BBAd0e3F64679331eA9,10000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xD8D42a91eDc02B5324aB7DEd964D185901205215,4650150283446478831
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xbb4157fD50402527D8e20a192aC09C596E3bFB44,15000000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x6129637f8f0797bBD56a122B26FF556653eB55A2,480000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x35856D76F488DDE751CCC213e1c8C5b836F10d3d,280000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xbBDE71E9C1e526ffA0eB0f2fd08A9626ECe9168D,17000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x849b1c48f369f8ED91302B6A0AbBD197e29BF618,990000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xeb8ec57eE0A358A874Ac00e825c5A348c6C273Ab,800000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0x12fBE0Cc45B4e820c65341c30ed57ba929377468,120000000000000000
0xcc6a16Be713f6a714f68b0E1f4914fD3db15fBeF,0xcf7325fe6516151249B3C78B7769C1F373831FF8,2500000000000000
